열차 번호,노선번호,노선명,운행구간기점명,운행구간종점명,운행유형,요일구분,운행구간정거장,정거장도착시각,정거장출발시각,운행속도,운영기관전화번호,데이터기준일자,역명
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,개금
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,동의대
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,가야
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,부암
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,서면
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,전포
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,국제금융센터.부산은행
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,문현
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,지게골
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,못골
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,대연
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,경성.부경
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,남천
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,금련산
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,광안
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,수영
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,민락
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,센텀시티
2005,S2602,부산도시철도2호선,양산,장산,일반,토요일,"양산,남양산,부산대양산캠퍼스,증산,호포,금곡,동원,율리,화명,수정,덕천,구명,구남,모라,모덕,덕포,사상,감전,주례,냉정,개금,동의대,가야,부암,서면,전포,국제금융센터.부산은행,문현,지게골,못골,대연,경성.부경,남천,금련산,광안,수영,민락,센텀시티,시립미술관,동백,해운대,중동,장산","002-05:13,003-05:15,004-05:17,005-05:21,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:37,013-05:39,014-05:41,015-05:43,016-05:44,017-05:46,018-05:49,019-05:51,020-05:52,021-05:54,022-05:56,023-05:58,024-05:59,025-06:01,026-06:04,027-06:06,028-06:07,029-06:09,030-06:11,031-06:13,032-06:14,033-06:16,034-06:18,035-06:19,036-06:21,037-06:24,038-06:26,039-06:28,040-06:29,041-06:32,042-06:33,043-06:36","001-05:11,002-05:13,003-05:15,004-05:17,005-05:22,006-05:24,007-05:26,008-05:28,009-05:30,010-05:32,011-05:35,012-05:38,013-05:39,014-05:41,015-05:43,016-05:45,017-05:47,018-05:49,019-05:51,020-05:53,021-05:55,022-05:56,023-05:58,024-06:00,025-06:02,026-06:04,027-06:06,028-06:08,029-06:09,030-06:11,031-06:13,032-06:15,033-06:16,034-06:18,035-06:20,036-06:22,037-06:24,038-06:26,039-06:28,040-06:30,041-06:32,042-06:34",32,051-1544-4005,2018-01-30,시립미술관
